objectid,me,exposure,slope,lsfactor,twindex,curvature,path_river,path_village,studyarea,area,areaA,areaB,areaC,flat,north,south,east,west,lnlsfactor,lsfactor_w,lsfactor_a
6877,A7797,"213,69","1,67452","2,18795","-8,29283","1,15432","7449,28","1745,3",A,1,1,0,0,0,0,1,0,0,"0,782965","2,18795","2,18795"
6878,A7798,"291,038","3,23186","9,56078","-7,3728","-10,3125","7379,97","1697,07",A,1,1,0,0,0,0,0,0,1,"2,257669","9,1204","9,56078"
6879,A7801,"115,942","18,4496","2,12171","-17,9768","-5,23635","7306,38","1477,38",A,1,1,0,0,0,0,0,1,0,"0,7522224","2,12171","2,12171"
6880,A7819,"66,8014","1,76843","6,90467","-8,97795","-30,2212","7737,66","1633,77",A,1,1,0,0,0,0,0,1,0,"1,932198","6,90467","6,90467"
6881,A7820,"83,6598","8,35384","3,94215","-13,8853","6,56593","7616,1","1512,21",A,1,1,0,0,0,0,0,1,0,"1,371726","3,94215","3,94215"
6882,A7821,"37,875","2,64652","5,14213","-4,08032","-7,48977","7505,76","1620,93",A,1,1,0,0,0,1,0,0,0,"1,637467","5,14213","5,14213"
6883,A7822,"83,6598","2,10244","2,53463","-8,26747","-6,21422","7386,05","1325,35",A,1,1,0,0,0,0,0,1,0,"0,9300477","2,53463","2,53463"
6884,A7823,"352,875","7,44856","1,5254","-11,2686","-9,06533","7635,65","1552,52",A,1,1,0,0,0,1,0,0,0,"0,4222567","1,80597","1,5254"
6885,A7824,"102,529","4,27508","2,47888","-8,53061","42,7194","7794,39","1690,66",A,1,1,0,0,0,0,0,1,0,"0,9078068","2,47888","2,47888"
6886,A7825,"321,34","2,97197","2,64063","-7,47151","1,30094","7468,03","1364,3",A,1,1,0,0,0,1,0,0,0,"0,9710175","2,64063","2,64063"
6887,A7826,"106,699","4,83862","4,17491","-13,2523","7,88405","7208,69","1127,06",A,1,1,0,0,0,0,0,1,0,"1,429093","4,17491","4,17491"
6888,A7827,"42,1376","6,54941","3,47358","-6,26484","-9,6429","7286,03","1229,88",A,1,1,0,0,0,1,0,0,0,"1,245186","3,47358","3,47358"
6889,A7828,"125,538","3,98984","4,41265","-11,9352","-0,988918","7156,06","1169,86",A,1,1,0,0,0,0,0,1,0,"1,484475","4,41265","4,41265"
6890,A7829,"209,055","2,39008","4,26877","-4,95661","-32,3617","7123,5","1396,58",A,1,1,0,0,0,0,1,0,0,"1,451326","4,26877","4,26877"
6891,A7830,"123,69","5,01216","5,61308","-11,7225","-5,56838","7000,27","1382,82",A,1,1,0,0,0,0,0,1,0,"1,7251","5,61308","5,61308"
6892,A7831,"119,055","4,77188","14,5501","-6,42664","5,68515","6932,22","1477,92",A,1,1,0,0,0,0,0,1,0,"2,677598","9,1204","13,6216"
6893,A7832,"108,435","5,128","17,3535","-4,3943","3,516","6864,21","1480,06",A,1,1,0,0,0,0,0,1,0,"2,853794","9,1204","13,6216"
6894,A7839,"171,158","10,4605","3,36797","-15,0077","-4,16732","5701,55","2673,81",A,1,1,0,0,0,0,1,0,0,"1,21431","3,36797","3,36797"
6895,A7840,45,"3,60865","3,79784","-11,9871","-15,5707","6877,96","774,409",A,1,1,0,0,0,1,0,0,0,"1,334432","3,79784","3,79784"
6896,A7841,"20,7723","7,16682","2,85072","-15,0345","-13,7678","7110,78","1007,06",A,1,1,0,0,0,1,0,0,0,"1,047572","2,85072","2,85072"
6897,A7842,"161,565","0,734494","5,32896","-4,5354","-56,3162","7024,94","921,215",A,1,1,0,0,0,0,1,0,0,"1,673156","5,32896","5,32896"
6898,A7843,"14,7436","4,55397","3,93392","-14,0656","40,0862","7183,36","1144,51",A,1,1,0,0,0,1,0,0,0,"1,369636","3,93392","3,93392"
6899,A7844,"86,6335","15,4376","5,02676","-13,0879","-6,00688","7044,15","1191,74",A,1,1,0,0,0,0,0,1,0,"1,614776","5,02676","5,02676"
6900,A7845,"155,556","5,59545","4,46576","-13,2532","-33,2486","6824,48","765,977",A,1,1,0,0,0,0,1,0,0,"1,496439","4,46576","4,46576"
6901,A7846,"133,091","9,76464","3,20265","-14,997","-8,09272","6910,14","805,542",A,1,1,0,0,0,0,0,1,0,"1,163979","3,20265","3,20265"
6902,A7847,"246,801","1,76843",0,"4,77344","-7,93021","6690,7","657,136",A,1,1,0,0,0,0,0,0,1,,"1,80597",0
6903,A7848,"27,646","10,8804","3,48086","-14,9928","15,2582","6812,07","1067,6",A,1,1,0,0,0,1,0,0,0,"1,247279","3,48086","3,48086"
6904,A7849,"71,565","4,39855","6,32297","-10,8304","-13,4746","6838,85","1220,01",A,1,1,0,0,0,0,0,1,0,"1,844189","6,32297","6,32297"
6905,A7850,"79,5085","6,35204","3,79604","-13,7997","-7,02757","6977,25","1315,84",A,1,1,0,0,0,0,0,1,0,"1,333958","3,79604","3,79604"
6906,A7851,"62,354","5,4897","3,35354","-13,3002","-22,1457","7179,33","1539,8",A,1,1,0,0,0,0,0,1,0,"1,210016","3,35354","3,35354"
6907,A7852,"228,814","4,92617","2,78071","-14,5896","4,72244","7405,87","1826,47",A,1,1,0,0,0,0,0,0,1,"1,022706","2,78071","2,78071"
6908,A7853,"172,569","5,3719","2,00732","-10,0783","-4,15778","7347,08","1826,15",A,1,1,0,0,0,0,1,0,0,"0,6968005","2,00732","2,00732"
6909,A7854,"30,9638","2,70681","2,63249","-7,64874","-2,387","7225,7","1851,27",A,1,1,0,0,0,1,0,0,0,"0,9679301","2,63249","2,63249"
6910,A7855,"35,1342","7,62346","3,1035","-14,6065","0,582293","7136,94","1747,23",A,1,1,0,0,0,1,0,0,0,"1,13253","3,1035","3,1035"
6911,A7856,"23,9625","9,07414","2,12224","-16,2864","3,62426","7115,22","1842,39",A,1,1,0,0,0,1,0,0,0,"0,7524722","2,12224","2,12224"
6912,A7857,"153,435","6,20832","9,85649","-9,30327","4,99872","7233,96","1825,28",A,1,1,0,0,0,0,1,0,0,"2,28813","9,1204","9,85649"
6913,A7858,"120,964","5,4016","3,45888","-13,1507","1,23487","7341,18","1667,74",A,1,1,0,0,0,0,0,1,0,"1,240945","3,45888","3,45888"
6914,A7861,"33,4399","14,4393","2,64669","-16,5592","4,14378","7320,18","1134,58",A,1,1,0,0,0,1,0,0,0,"0,9733098","2,64669","2,64669"
6915,A7862,"126,87","2,32153","2,91545","-13,3087","13,0112","7316,66","762,709",A,1,1,0,0,0,0,0,1,0,"1,070024","2,91545","2,91545"
6916,A7863,"113,199","1,76843","1,46546","-17,8484","-42,5813","7214,84","845,76",A,1,1,0,0,0,0,0,1,0,"0,3821692","1,80597","1,46546"
6917,A7864,"53,1301","4,63546","6,51253","-9,29507","-44,0159","6922,88","1046,11",A,1,1,0,0,0,0,0,1,0,"1,873728","6,51253","6,51253"
6918,A7865,"347,471","4,27508","5,46845","-11,586","-1,62051","6935,9","1294,93",A,1,1,0,0,0,1,0,0,0,"1,698995","5,46845","5,46845"
6919,A7866,"50,4403","6,89609","4,46097","-13,2757","-23,0604","6990,42","1557,95",A,1,1,0,0,0,0,0,1,0,"1,495366","4,46097","4,46097"
6920,A7867,"284,036","1,91472","2,98566","-6,73994","-5,77439","7098,43","600,582",A,1,1,0,0,0,0,0,0,1,"1,093821","2,98566","2,98566"
6921,A7868,"93,5763","7,40595","1,75338","-17,6462","-32,0313","7134,63","686,492",A,1,1,0,0,0,0,0,1,0,"0,5615453","1,80597","1,75338"
6922,A7869,"105,255","2,64652","8,07777","-9,3169","-57,4819","7051,51","992,581",A,1,1,0,0,0,0,0,1,0,"2,089116","8,07777","8,07777"
6923,A7870,"81,8699","1,64202","8,15034","-8,97548","-15,7569","6813,24","1140,86",A,1,1,0,0,0,0,0,1,0,"2,09806","8,15034","8,15034"
6924,A7871,"132,709","8,16322","6,67636","-11,1562","10,1387","6759,03","1293,61",A,1,1,0,0,0,0,0,1,0,"1,898573","6,67636","6,67636"
6925,A7872,"300,964","4,05645","5,22025","-11,4991","-18,4339","6527,57","1371,78",A,1,1,0,0,0,0,0,0,1,"1,652545","5,22025","5,22025"
6926,A7873,"61,3895","5,80102","2,79302","-14,9453","2,32883","6482,5","1305,09",A,1,1,0,0,0,0,0,1,0,"1,027123","2,79302","2,79302"
6927,A7874,"59,0362","6,7408","5,98856","-10,7545","-18,0424","6549,67","1348,81",A,1,1,0,0,0,0,0,1,0,"1,789851","5,98856","5,98856"
6928,A7875,"86,4965","11,256","2,53493","-16,3216","-0,046104","6711,26","1490,6",A,1,1,0,0,0,0,0,1,0,"0,930166","2,53493","2,53493"
6929,A7876,"234,246","14,0242","2,46597","-16,7825","-24,7728","6802,88","1594,43",A,1,1,0,0,0,0,0,0,1,"0,9025853","2,46597","2,46597"
6930,A7877,0,"1,39341","7,30685","-9,40328","-14,5398","7051,77","1431,7",A,1,1,0,0,0,1,0,0,0,"1,988812","7,30685","7,30685"
6931,A7878,"13,2405","8,05962","3,55319","-14,6484","5,81699","6312,64","1173,92",A,1,1,0,0,0,1,0,0,0,"1,267846","3,55319","3,55319"
6932,A7879,"18,4349","5,128","2,02","-16,5358","-13,1094","6157,82","1105,84",A,1,1,0,0,0,1,0,0,0,"0,7030975","2,02","2,02"
6933,A7880,"5,38931","12,1787","4,19646","-14,1731","-6,1302","6396,79","1135,63",A,1,1,0,0,0,1,0,0,0,"1,434241","4,19646","4,19646"
6934,A7881,270,"3,24844","6,08922","-9,62962","3,99625","6503,99","1278,38",A,1,1,0,0,0,0,0,0,1,"1,80652","6,08922","6,08922"
6935,A7882,"63,4349","3,1133","4,76321","-12,5434","4,20488","6519,37","959,734",A,1,1,0,0,0,0,0,1,0,"1,560922","4,76321","4,76321"
6936,A7883,"101,31","1,18423","5,45754","-10,8692","-8,6168","6683,62","866,917",A,1,1,0,0,0,0,0,1,0,"1,696998","5,45754","5,45754"
6937,A7884,"24,444","2,80441","6,63823","-10,5811","10,9784","6844,01","694,356",A,1,1,0,0,0,1,0,0,0,"1,892845","6,63823","6,63823"
6938,A7885,"83,6598","2,10244","1,60914","-9,83006","35,4044","6450,06","746,266",A,1,1,0,0,0,0,0,1,0,"0,4756999","1,80597","1,60914"
6939,A7886,"140,711","3,29768","5,98095","-9,71782","-4,37756","6291,22","949,044",A,1,1,0,0,0,0,1,0,0,"1,788579","5,98095","5,98095"
6940,A7887,"61,6992","3,42549","3,80419","-13,8289","11,6843","6373,89","1068,81",A,1,1,0,0,0,0,0,1,0,"1,336103","3,80419","3,80419"
6941,A7888,"88,727","10,3414","2,24064","-16,9386","0,484234","6270,5","1137,49",A,1,1,0,0,0,0,0,1,0,"0,8067615","2,24064","2,24064"
6942,A7889,0,"1,39341","5,74497","-11,2054","-10,2196","6274,3","1187,41",A,1,1,0,0,0,1,0,0,0,"1,748325","5,74497","5,74497"
6943,A7890,"34,1145","8,63144","5,1672","-12,428","41,9436","6286,63","1235,05",A,1,1,0,0,0,1,0,0,0,"1,642331","5,1672","5,1672"
6944,A7891,"88,2643","7,62346","4,07493","-13,5955","0,128744","5904,47","973,313",A,1,1,0,0,0,0,0,1,0,"1,404854","4,07493","4,07493"
6945,A7892,45,"3,93572","4,62881","-11,6961","-22,9719","5884,16","1068,46",A,1,1,0,0,0,1,0,0,0,"1,5323","4,62881","4,62881"
6946,A7893,"157,166","9,48943","4,69963","-12,7321","-15,5587","5725,55","570,443",A,1,1,0,0,0,0,1,0,0,"1,547484","4,69963","4,69963"
6947,A7894,"140,711","12,9787","3,03177","-15,7678","3,147","5786,62","435,449",A,1,1,0,0,0,0,1,0,0,"1,109147","3,03177","3,03177"
6948,A7895,135,"0,656959","5,52067","-3,66516","-29,1276","5717,7","134,525",A,1,1,0,0,0,0,1,0,0,"1,708499","5,52067","5,52067"
6949,A7896,"165,7","12,0445","2,99159","-15,5626","-5,88864","5828,22","244,171",A,1,1,0,0,0,0,1,0,0,"1,095805","2,99159","2,99159"
6950,A7897,"13,134","14,0242","3,15878","-15,8168","-7,10456","6556,99","1033,1",A,1,1,0,0,0,1,0,0,0,"1,150186","3,15878","3,15878"
6951,A7898,"113,199","3,5335","3,63481","-14,0525","-13,7166","6735,69","868,088",A,1,1,0,0,0,0,0,1,0,"1,290557","3,63481","3,63481"
6952,A7899,"275,711","4,65848","1,82236","-16,744","-21,8571","6569,99","649,529",A,1,1,0,0,0,0,0,0,1,"0,6001324","1,82236","1,82236"
6953,A7900,225,"0,32849","4,47227","-12,2736","-33,0175","6716,12","825,736",A,1,1,0,0,0,0,1,0,0,"1,497896","4,47227","4,47227"
6954,A7901,"64,6538","4,87164","3,51959","-12,3255","1,19527","6606,29","503,24",A,1,1,0,0,0,0,0,1,0,"1,258345","3,51959","3,51959"
6955,A7902,"240,945","2,39008",0,"5,532","-15,5211","6599,12","495,568",A,1,1,0,0,0,0,0,0,1,,"1,80597",0
6956,A7903,"76,3287","8,77569","3,77162","-14,3479","1,33799","6539,85","1180,89",A,1,1,0,0,0,0,0,1,0,"1,327505","3,77162","3,77162"
6957,A7904,"156,251","6,31853","5,92431","-11,532","-10,3758","6362,05","1671,18",A,1,1,0,0,0,0,1,0,0,"1,779064","5,92431","5,92431"
6958,A7905,"11,7683","11,2423","4,13948","-14,0774","-11,3397","6312,8","1618,22",A,1,1,0,0,0,1,0,0,0,"1,42057","4,13948","4,13948"
6959,A7906,"142,595","4,9586","4,29915","-12,8699","1,95934","6364,37","1047,62",A,1,1,0,0,0,0,1,0,0,"1,458417","4,29915","4,29915"
6960,A7907,"64,9831","7,64416","4,49253","-11,1051","2,63194","6293,59","438,706",A,1,1,0,0,0,0,0,1,0,"1,502416","4,49253","4,49253"
6961,A7908,"329,036","32,5482","1,79359","-19,2878","-12,7841","5390,88","1805,65",A,1,1,0,0,0,1,0,0,0,"0,5842192","1,80597","1,79359"
6962,A7909,"73,6105","4,10896","5,86721","-11,6096","-29,1753","5645,21","1447,72",A,1,1,0,0,0,0,0,1,0,"1,769379","5,86721","5,86721"
6963,A7910,135,"1,31374","6,77979","-9,4414","-44,6255","5700,78","1374,48",A,1,1,0,0,0,0,1,0,0,"1,913946","6,77979","6,77979"
6964,A7911,"30,4655","9,08563","3,30725","-14,8758","-1,55728","6174,07","1007,87",A,1,1,0,0,0,1,0,0,0,"1,196117","3,30725","3,30725"
6965,A7912,135,"7,1889","4,78364","-12,7406","-6,75478","5070,52","1410,17",A,1,1,0,0,0,0,1,0,0,"1,565202","4,78364","4,78364"
6966,A7913,"168,69","8,23366","3,3064","-14,3676","10,9794","5206,93","1244,03",A,1,1,0,0,0,0,1,0,0,"1,19586","3,3064","3,3064"
6967,A7914,"126,87","4,63546","4,27653","-13,1616","5,23351","5308,53","1256,67",A,1,1,0,0,0,0,0,1,0,"1,453142","4,27653","4,27653"
6968,A7915,"102,724","7,34154","6,6961","-11,0605","-12,4835","4636,69","1935,79",A,1,1,0,0,0,0,0,1,0,"1,901525","6,6961","6,6961"
6969,A7916,"198,435","0,734494","5,8925","-3,33925","1,39325","4458,8","1992,04",A,1,1,0,0,0,0,1,0,0,"1,77368","5,8925","5,8925"
6970,A7917,225,"3,60865","6,31156","-2,99574","0,520931","4396,61","2062,25",A,1,1,0,0,0,0,1,0,0,"1,842383","6,31156","6,31156"
6971,A7918,"5,19443","10,1548","2,0365","-17,3061","-30,7835","5136,59","1310,24",A,1,1,0,0,0,1,0,0,0,"0,7112327","2,0365","2,0365"
6972,A7919,"10,4915","6,35204","5,3139","-3,85603","-45,068","5070,77","992,4",A,1,1,0,0,0,1,0,0,0,"1,670326","5,3139","5,3139"
6973,A7920,"120,256","12,6958","2,81273","-13,4782","-11,2231","5228,24","660,92",A,1,1,0,0,0,0,0,1,0,"1,034156","2,81273","2,81273"
6974,A8921,"271,169","11,2377","2,11193","-17,416","0,098216","5318,4","468,638",A,1,1,0,0,0,0,0,0,1,"0,7476022","2,11193","2,11193"
6975,A7922,"101,793","20,6501","4,0417","-14,6407","-1,58484","5504,56","537,189",A,1,1,0,0,0,0,0,1,0,"1,396665","4,0417","4,0417"
6976,A7923,"64,5367","10,68","1,83583","-18,0612","0,771266","5634,26","622,87",A,1,1,0,0,0,0,0,1,0,"0,6074967","1,83583","1,83583"
6977,A7924,"273,013","4,4107","6,62921","-9,18214","-13,1205","5763,86","324,196",A,1,1,0,0,0,0,0,0,1,"1,891486","6,62921","6,62921"
6978,A7925,"40,8151","13,2622","3,81205","-14,1909","-37,1124","5671,48","177,378",A,1,1,0,0,0,1,0,0,0,"1,338167","3,81205","3,81205"
6979,A7926,45,"1,97019","3,34524","-6,16997","0,762762","5611,27","122,017",A,1,1,0,0,0,1,0,0,0,"1,207538","3,34524","3,34524"
6980,A7927,"344,745","2,64652",0,"5,17485","-30,2081","5890,15","323,726",A,1,1,0,0,0,1,0,0,0,,"1,80597",0
6981,A7928,"18,4349","0,734494","6,36467","-3,95138","11,516","5994,86","338,351",A,1,1,0,0,0,1,0,0,0,"1,850762","6,36467","6,36467"
6982,A7929,"296,565","3,1133","3,43491","-5,46341","-19,8179","5993,07","459,343",A,1,1,0,0,0,0,0,0,1,"1,233991","3,43491","3,43491"
6983,A7930,"349,592","11,4185","2,13715","-17,5755","-2,26784","6103,77","529,531",A,1,1,0,0,0,1,0,0,0,"0,7594732","2,13715","2,13715"
6984,A7931,"97,0013","13,106","2,01836","-17,8021","4,07212","6236,19","572,437",A,1,1,0,0,0,0,0,1,0,"0,7022852","2,01836","2,01836"
6985,A7932,"14,0362","5,72714","3,12848","-6,50492","-25,5765","6319,36","435,254",A,1,1,0,0,0,1,0,0,0,"1,140547","3,12848","3,12848"
6986,A7933,"132,51","7,51903","2,73737","-7,17849","-5,87262","6355,83","366,542",A,1,1,0,0,0,0,0,1,0,"1,006998","2,73737","2,73737"
6987,A7934,"50,7106","3,29768","6,36144","-2,95638","-32,6098","6378,19","273,521",A,1,1,0,0,0,0,0,1,0,"1,850255","6,36144","6,36144"
6988,A7935,"98,9726","4,45897","3,86642","-12,5955","-11,0028","5533,6","1008,75",A,1,1,0,0,0,0,0,1,0,"1,352329","3,86642","3,86642"
6989,A7936,225,"4,26254","5,33931","-11,898","-3,30206","5638,47","971,355",A,1,1,0,0,0,0,1,0,0,"1,675097","5,33931","5,33931"
6990,A7937,"153,435","1,03867","4,52859","-4,93752","-29,817","5749,06","1148,94",A,1,1,0,0,0,0,1,0,0,"1,510411","4,52859","4,52859"
6991,A7938,45,"8,47841","2,97099","-15,3724","-2,98873","5925,13","893,778",A,1,1,0,0,0,1,0,0,0,"1,088895","2,97099","2,97099"
6992,A7939,"326,31","3,34618","3,964","-13,0608","0,30716","5901,96","717,292",A,1,1,0,0,0,1,0,0,0,"1,377254","3,964","3,964"
6993,A7940,"69,7751","4,69279","4,1171","-13,3795","-33,9156","6072,72","852,649",A,1,1,0,0,0,0,0,1,0,"1,415149","4,1171","4,1171"
6994,A7941,315,"2,62611","3,65484","-13,6294","0,066187","6380,88","649,789",A,1,1,0,0,0,1,0,0,0,"1,296052","3,65484","3,65484"
6995,A7942,"56,3099","5,01216","5,08431","-12,2657","-1,89555","6180,75","802,213",A,1,1,0,0,0,0,0,1,0,"1,626159","5,08431","5,08431"
6996,A7943,45,"0,32849","6,56746","-9,59928","-5,41253","6302,08","780,46",A,1,1,0,0,0,1,0,0,0,"1,882127","6,56746","6,56746"
6997,A7944,"343,072","5,56681","3,07934","-14,7244","-2,23347","6276,21","741,384",A,1,1,0,0,0,1,0,0,0,"1,124715","3,07934","3,07934"
6998,A7945,"43,2101","10,4012","3,3385","-15,0002","50,0283","6136,07","638,791",A,1,1,0,0,0,1,0,0,0,"1,205522","3,3385","3,3385"
6999,A7946,90,"0,46455","4,68598","-12,3581","1,0825","6111,01","493,131",A,1,1,0,0,0,0,0,1,0,"1,544575","4,68598","4,68598"
7000,A7947,"213,69","3,34618","3,0452","-14,7056","-2,91078","5930,23","519,577",A,1,1,0,0,0,0,1,0,0,"1,113567","3,0452","3,0452"
7001,A7948,315,"4,91531","6,18014","-11,3206","-7,43485","5798,41","503,752",A,1,1,0,0,0,1,0,0,0,"1,821341","6,18014","6,18014"
7002,A7949,"281,31","2,36745","7,05859","-9,58293","-30,8134","6131,19","294,332",A,1,1,0,0,0,0,0,0,1,"1,954245","7,05859","7,05859"
7003,A7950,"153,435","1,03867","5,34214","-10,283","-5,32081","5989,76","337,73",A,1,1,0,0,0,0,1,0,0,"1,675626","5,34214","5,34214"
7004,A7951,-1,0,"5,44508","-10,884","-4,00893","6629,69","358,954",A,1,1,0,0,1,0,0,0,0,"1,694712","5,44508","5,44508"
7005,A7952,"161,565","1,46875","5,12353","-11,1884","-13,9905","6557,98","432,435",A,1,1,0,0,0,0,1,0,0,"1,633844","5,12353","5,12353"
7006,A7953,315,"0,985384","3,8571","-12,2622","24,7261","5865,82","116,15",A,1,1,0,0,0,1,0,0,0,"1,349916","3,8571","3,8571"
7007,A7954,"14,7436","4,55397","2,82986","-13,4577","14,7126","5882,77","336,228",A,1,1,0,0,0,1,0,0,0,"1,040227","2,82986","2,82986"
7008,A7955,"101,31","1,18423","8,46297","-8,67865","-0,128312","5639,94","294,683",A,1,1,0,0,0,0,0,1,0,"2,1357","8,46297","8,46297"
7009,A7956,"354,806","2,56391","3,68608","-13,2403","-6,16681","5524,42","479,915",A,1,1,0,0,0,1,0,0,0,"1,304564","3,68608","3,68608"
7010,A7957,"331,699","3,42549","4,16375","-13,1414","-4,12469","5588,59","376,935",A,1,1,0,0,0,1,0,0,0,"1,426416","4,16375","4,16375"
7011,A7958,"125,838","10,2056","1,7527","-17,6203","-18,4502","5534,7","714,723",A,1,1,0,0,0,0,0,1,0,"0,5611575","1,80597","1,7527"
7012,A7959,"79,6952","5,17979","4,44304","-12,8178","0,115228","5377,99","885,868",A,1,1,0,0,0,0,0,1,0,"1,491339","4,44304","4,44304"
7013,A7960,"41,3086","10,0986","2,85603","-16,016","35,6072","5330,3","1008,02",A,1,1,0,0,0,1,0,0,0,"1,049433","2,85603","2,85603"
7014,A7961,"177,274","4,87164","4,469","-12,4612","-34,0179","5303,79","1234,8",A,1,1,0,0,0,0,1,0,0,"1,497165","4,469","4,469"
7015,A7962,"19,29","9,74868","3,99411","-14,2299","-17,6512","5154,52","1291,53",A,1,1,0,0,0,1,0,0,0,"1,384821","3,99411","3,99411"
7016,A7963,"253,811","7,45564","3,25015","-14,1561","6,65127","5153,86","765,25",A,1,1,0,0,0,0,0,0,1,"1,178701","3,25015","3,25015"
7017,A7964,"26,5651","2,07667","4,68174","-12,3617","-12,1555","4954,83","921,675",A,1,1,0,0,0,1,0,0,0,"1,54367","4,68174","4,68174"
7018,A7965,"43,0908","9,76464","2,2707","-17,0536","-0,461803","5026,5","581,432",A,1,1,0,0,0,1,0,0,0,"0,8200881","2,2707","2,2707"
7019,A7966,"233,746","12,7474","3,07144","-15,7982","-4,13754","5251,04","348,782",A,1,1,0,0,0,0,0,0,1,"1,122146","3,07144","3,07144"
7020,A7967,"343,61","4,10896",0,"5,42739","-20,4203","5200,95","387,943",A,1,1,0,0,0,1,0,0,0,,"1,80597",0
7021,A7968,"138,18","5,90105","4,7202","-12,3504","0,827391","5203,83","380,22",A,1,1,0,0,0,0,1,0,0,"1,551851","4,7202","4,7202"
7022,A7969,"104,036","1,91472","4,55567","-11,4124","0,019153","5082,08","501,961",A,1,1,0,0,0,0,0,1,0,"1,516373","4,55567","4,55567"
7023,A7970,"79,992","7,96779","6,50412","-10,6823","-2,4205","4834,95","752,181",A,1,1,0,0,0,0,0,1,0,"1,872436","6,50412","6,50412"
7024,A7971,"196,699","9,60919","3,40133","-14,8668","2,19188","4884,8","714,713",A,1,1,0,0,0,0,1,0,0,"1,224167","3,40133","3,40133"
7025,A7972,"48,3665","5,57637","3,94896","-13,2947","-7,80897","4635,26","986,656",A,1,1,0,0,0,0,0,1,0,"1,373452","3,94896","3,94896"
7026,A7973,"239,036","1,35416","4,24079","-4,98391","-6,21825","4766,43","1341,14",A,1,1,0,0,0,0,0,0,1,"1,44475","4,24079","4,24079"
7027,A7974,"163,61","4,10896","6,05098","-9,66347","1,75356","4589,81","1280,99",A,1,1,0,0,0,0,1,0,0,"1,80022","6,05098","6,05098"
7028,A7975,"185,711","9,25617","2,02958","-17,69","5,98281","4555,18","1378,98",A,1,1,0,0,0,0,1,0,0,"0,7078289","2,02958","2,02958"
7029,A7976,"18,4349","3,66765","5,03912","-11,2714","-5,94918","4612,16","1424,9",A,1,1,0,0,0,1,0,0,0,"1,617231","5,03912","5,03912"
7030,A7977,"22,5206","10,2005","3,67916","-14,5852","-5,75138","4562,05","1369,81",A,1,1,0,0,0,1,0,0,0,"1,302685","3,67916","3,67916"
7031,A7978,"329,931","10,0935","3,68106","-14,9097","-3,23871","4802,09","1306,08",A,1,1,0,0,0,1,0,0,0,"1,303201","3,68106","3,68106"
7032,A7979,180,"4,17365","2,22019","-16,2855","-52,1422","5114,93","1178,37",A,1,1,0,0,0,0,1,0,0,"0,7975928","2,22019","2,22019"
7033,A7980,"96,5819","11,981","2,91685","-15,9549","4,16198","5305,26","756,862",A,1,1,0,0,0,0,0,1,0,"1,070504","2,91685","2,91685"
7034,A7981,"64,6538","4,87164","2,31574","-16,0748","-14,3116","5384,73","548,997",A,1,1,0,0,0,0,0,1,0,"0,8397293","2,31574","2,31574"
7035,A7982,"143,881","10,5195","3,23444","-15,0966","6,25505","5514,6","423,444",A,1,1,0,0,0,0,1,0,0,"1,173856","3,23444","3,23444"
7036,A7983,"331,39","5,80102","2,92083","-15,4575","-0,710988","5471,48","511,463",A,1,1,0,0,0,1,0,0,0,"1,071868","2,92083","2,92083"
7037,A7984,315,"3,93572","1,94387","-15,3216","3,53117","4922,65","135,119",A,1,1,0,0,0,1,0,0,0,"0,6646808","1,94387","1,94387"
7038,A7985,"87,2737","4,87164","3,80493","-14,1865","4,18193","5029,75","319,846",A,1,1,0,0,0,0,0,1,0,"1,336298","3,80493","3,80493"
7039,A7986,"28,3008","3,42549","3,64776","-13,5799","12,9865","5766,64","596,803",A,1,1,0,0,0,1,0,0,0,"1,294113","3,64776","3,64776"
7040,A7987,"37,875","2,64652","3,17687","-14,5146","11,3916","5442,96","597,76",A,1,1,0,0,0,1,0,0,0,"1,155896","3,17687","3,17687"
7041,A7988,"54,4623","3,98984","2,21941","-16,2883","-1,52733","4977,56","1012,76",A,1,1,0,0,0,0,0,1,0,"0,7972414","2,21941","2,21941"
7042,A7989,"188,973","4,45897","6,58192","-11,0336","-10,3985","5055,42","1047,06",A,1,1,0,0,0,0,1,0,0,"1,884327","6,58192","6,58192"
7043,A7990,45,"1,97019","7,39758","-9,69559","-28,5592","5030,06","942,53",A,1,1,0,0,0,1,0,0,0,"2,001153","7,39758","7,39758"
7044,A7991,"140,572","13,2887","3,5177","-15,0838","-0,826698","4736,02","973,712",A,1,1,0,0,0,0,1,0,0,"1,257807","3,5177","3,5177"
7045,A7992,"32,0054","17,0124","2,93628","-16,2593","-6,36209","4626,46","1000,38",A,1,1,0,0,0,1,0,0,0,"1,077143","2,93628","2,93628"
