OBJECTID;Name;Exposition;Hangneig;LS-Faktor;TWIndex;Woelbung;Pfad_Fluss;Pfad_Dorf
5748;A5851;267,5100098;5,332049847;4,100880146;-13,21850014;-12,61950016;798,7860107;696,0930176
5749;A5852;181,2189941;10,79020023;3,223929882;-6,649119854;-3,986819983;1072,680054;925,6380005
5750;A5853;305,5379944;1,997339964;4,965310097;-4,184010029;-25,30820084;1532,459961;687,7260132
5751;A5854;298,071991;7,848070145;3,849220037;-5,458260059;-8,718799591;1514,709961;730,4439697
5752;A5855;245,5559998;8,36011982;3,114470005;-6,517310143;-2,441329956;1605,790039;696,3309937
5753;A5856;185,1940002;12,61999989;2,248559952;-17,11030006;4,671949863;1863,839966;387,2720032
5754;A5857;29,05459976;4,77188015;5,555809975;-11,18889999;4,010580063;1844,099976;370,5419922
5755;A5858;59,03620148;5,401599884;5,09487009;-12,49849987;-4,663219929;1974,160034;540,0949707
5756;A5859;339,7749939;4,692790031;3,746279955;-11,98600006;-1,017279983;2227,810059;1049,47998
5757;A5860;114,4440002;5,595449924;4,208859921;-13,16209984;-10,20810032;2412,959961;1077,660034
5758;A5861;254,7449951;2,646519899;4,241960049;-13,06890011;-10,47579956;2279,620117;821,1680298
5759;A5863;45;7,512020111;3,076250076;-15,18369961;-9,178600311;2397,620117;676,0410156
5760;A5862;265,6010132;3,025749922;6,083040237;-10,73560047;-12,9435997;2347,919922;834,1240234
5761;A5864;288,4349976;5,855800152;4,68295002;-12,78969955;-19,22809982;604,2009888;500,8930054
5762;A5865;180;4,173649788;4,480619907;-12,55249977;-6,805119991;557,9949951;681,2769775
5763;A5866;320,1940002;7,218229771;4,021800041;-13,56299973;-16,35420036;837,6110229;968,75
5764;A5867;116,5650024;2,076669931;13,27499962;0,710628986;-27,15180016;590,4689941;276,1579895
5765;A5868;212,9049988;4,692790031;3,128920078;-7,097119808;6,655250072;6744,350098;1797,109985
5766;A5869;120,9639969;1,354159951;5,375520229;-3,371220112;-12,38459969;6791,990234;1708,300049
5767;A5870;185,7109985;4,658480167;2,268919945;-10,05189991;-16,84950066;3888,97998;1513,790039
5768;A5871;243,4349976;1,038669944;1,418969989;-12,94169998;-0,703176022;2831,540039;371,6390076
5769;A5872;308,6600037;2,971970081;3,020440102;-6,670599937;-28,5958004;982,901001;779,2260132
5770;A5873;132,4550018;14,48040009;4,078879833;-14,42420006;4,360290051;948,0529785;735,960022
5771;A5874;23,70260048;19,95389938;2,269380093;-17,56879997;-0,262730002;2641,25;808,7659912
5772;A5875;315;2,626110077;4,70965004;-4,511419773;0,991889;10688,2002;116,8659973
5773;A5876;203,9620056;4,565700054;4,357610226;-13,06519985;-10,03320026;13443,2002;1157,699951
5774;A5877;184,5740051;11,49440002;3,70991993;-13,89760017;-5,64414978;16069,90039;342,7659912
5775;A5878;52,125;7,894859791;2,075500011;-15,00739956;-9,002659798;16588,40039;465,7279968
5776;A5879;258,6900024;1,18422997;1,668030024;-10,81089973;5,451879978;16322,7002;470,7640076
5777;A5880;30,96380043;1,354159951;3,53689003;-13,97340012;-15,80300045;15323,5;245,7350006
5778;A5881;293,9620056;4,565700054;6,290530205;-3,497780085;5,333209991;14785,7002;311,8359985
5779;A5882;345,256012;4,55396986;3,177659988;-12,8302002;-2,495440006;15018;104,7829971
5780;A5883;357,8789978;6,25094986;2,641910076;-7,479259968;-0,809720993;9729,679688;1592,77002
5781;A5884;98,13009644;3,281349897;1,833969951;-15,95619965;6,451630116;9559,419922;1526,959961
5782;A5885;8,972629547;8,864580154;4,033120155;-12,37969971;-5,270020008;3386,98999;1502,290039
5783;A5886;181,4689941;8,987460136;2,468230009;-16,34469986;-5,12706995;2652,280029;1132,98999
5784;A5887;288,4349976;1,46875;3,825139999;-5,982319832;-8,259429932;2234,850098;731,742981
5785;A5888;25,34620094;4,871640205;6,078849792;-3,231970072;-22,64299965;2345,939941;556,0650024
5786;A5889;106,9280014;5,566810131;5,990310192;-10,51509953;-33,05039978;2149,290039;359,243988
5787;A5890;0;5,557229996;4,560919762;-12,17420006;-5,985519886;3032,189941;1128,069946
5788;A5891;221,1860046;4,926169872;1,897719979;-9,963879585;2,47397995;1686,319946;392,8410034
5789;A5892;333,4349976;7,232850075;2,865289927;-15,48919964;1,155500054;1536,060059;464,8959961
5790;A5893;208,0090027;12,17870045;3,316349983;-15,42129993;-1,969599962;1226,439941;746,5650024
5791;A5894;282,0950012;6,621850014;7,702420235;-10,06579971;1,04200995;793,8959961;548,026001
5792;A5895;3,366460085;3,949320078;4,378369808;-12,69760036;-7,347259998;722,7880249;293,3980103
5793;A5896;155,5559998;2,804409981;3,809930086;-11,97309971;-18,12240028;835,8649902;647,6370239
5794;A5897;308,6600037;2,971970081;5,533899784;-4,135819912;-32,69979858;1462,660034;1237,859985
5795;A5898;176,1860046;3,487620115;3,234780073;-6,34897995;-21,40929985;1139,469971;918,5930176
5796;A5899;171,8699951;9,759320259;2,937949896;-15,69069958;-3,066020012;116,8880005;892,4569702
5797;A5900;261,3840027;7,705930233;10,43659973;-0,529456019;-2,463180065;1845,01001;1771,079956
5798;A5901;194,0359955;5,72713995;5,527150154;-11,5326004;-7,350430012;243,548996;316,6289978
5799;A5902;51,34019852;5,928030014;6,221680164;-10,80609989;-3,664469957;565,7860107;793,9130249
5800;A5903;81,86990356;3,281349897;2,997570038;-13,09759998;-2,198470116;91,09680176;306,678009
5801;A5904;192,529007;4,275080204;6,966969967;-10,34539986;-11,81400013;242,9250031;461,0950012
5802;A5905;161,5650024;0,734493971;2,863080025;-7,418340206;-11,8689003;203,2120056;305,552002
5803;A5906;306,8699951;2,321530104;3,806380033;-11,97819996;-9,901650429;1046,790039;1077,069946
5804;A5907;158,6289978;5,717840195;7,991519928;-9,76432991;-6,640540123;1566,689941;1596,969971
5805;A5908;187,4309998;5,371900082;7,040430069;-10,28190041;-11,75660038;182,3569946;330,4460144
5806;A5909;66,80139923;1,768429995;2,756230116;-6,553870201;-2,52628994;91,16249847;287,6990051
5807;A5910;101,3099976;4,726850033;6,515960217;-3,326760054;-35,30649948;30,34910011;396,8089905
5808;A5911;46,84759903;10,08320045;3,223649979;-6,413619995;-0,207489997;129,2709961;194,802002
5809;A5912;10,00800037;7,967790127;3,361589909;-14,68360043;-7,07652998;1127,170044;950,8930054
5810;A5913;123,6900024;1,674520016;4,330289841;-4,879479885;-15,11559963;805,6610107;642,1530151
5811;A5914;23,19860077;1,768429995;13,19620037;-0,018066;-1,638360023;964,4180298;682,5579834
5812;A5915;348,6900024;3,54866004;1,612100005;-10,70510006;0,824445009;896,1290283;547,5319824
5813;A5916;168,1109924;8,946700096;2,110150099;-9,1854496;-8,978960037;754,2589722;405,0029907
5814;A5917;102,723999;7,34153986;3,318890095;-5,645289898;-6,205359936;546,9810181;232,5950012
5815;A5918;143,427002;8,894000053;2,850899935;-14,86509991;2,114629984;60,87919998;527,9119873
5816;A5919;217,875;5,28178978;4,595739841;-4,860370159;-13,55510044;60,68180084;565,5579834
5817;A5920;251,5650024;7,305500031;5,614029884;-12,18319988;-3,232709885;246,2019958;751,6530151
5818;A5921;239,0359955;5,401599884;3,358040094;-14,29119968;0,092436098;1242,02002;1576,160034
5819;A5922;255,9640045;7,616539955;3,201349974;-14,93470001;4,015999794;1039,880005;1572,609985
5820;A5923;97,001297;13,10599995;2,804009914;-16,21759987;5,424369812;2040,540039;2070,820068
5821;A5924;160,0169983;5,421299934;5,926680088;-11,67080021;-21,2057991;2164,540039;2198,550049
5822;A5925;129,0939941;9,489430428;2,558789968;-15,06219959;4,692120075;2229,199951;2389,120117
5823;A5926;349,3800049;7,519030094;8,064590454;-9,836050034;-9,963629723;2403,98999;2761,800049
5824;A5927;170,5379944;2,823519945;4,496729851;-4,106440067;-4,413619995;1045,329956;2269,959961
5825;A5928;18,43490028;2,202519894;7,679699898;-9,62308979;-40,48989868;290,2099915;583,3759766
5826;A5929;126,8700027;2,321530104;3,808490038;-11,97220039;-30,14559937;334,2170105;1262,130005
5827;A5930;324,8659973;7,623459816;5,089779854;-12,13729954;3,723429918;326,9519958;1527,880005
5828;A5931;315;2,95381999;5,503389835;-11,63609982;2,614660025;348,4140015;1555,430054
5829;A5932;45;3,281349897;9,459710121;-1,033939958;32,12179947;232,4160004;1314,449951
5830;A5933;73,07250214;5,566810131;5,324409962;-11,74720001;-22,80649948;407,0650024;1587,369995
5831;A5934;114,9280014;17,60989952;2,723619938;-16,68280029;-0,857167006;650,5510254;1834,199951
5832;A5935;325,6199951;10,57330036;2,417030096;-16,68600082;-0,815909028;612,84198;1701,300049
5833;A5936;241,9279938;7,848070145;3,230170012;-14,95419979;-1,16237998;661,8070068;1750,26001
5834;A5937;296,2000122;15,88910007;2,387650013;-17,24799919;-0,253232002;640,1760254;1716,27002
5835;A5938;311,4240112;5,251399994;2,482959986;-15,88010025;0,666284025;710,1300049;1596,089966
5836;A5939;295,144989;12,37699986;2,784699917;-16,23620033;-0,701901972;801,9810181;1577,160034
5837;A5940;263,6600037;8,353839874;3,287669897;-14,66889954;-25,52879906;927,5410156;1853,640015
5838;A5941;145,0079956;11,19659996;2,716769934;-16,27759933;-1,681529999;1176,579956;1863,300049
5839;A5942;253,3009949;4,838620186;3,455709934;-14,14789963;-7,861780167;1166,099976;1741,800049
5840;A5943;281,3099976;10,53909969;2,873399973;-15,7322998;-2,949510098;912,3239746;1543,670044
5841;A5944;266,1860046;3,487620115;4,97013998;-12,06369972;-5,719560146;371,2909851;1374,209961
5842;A5945;97,69609833;16,84250069;2,713409901;-16,39150047;4,587749958;1134,819946;321,8049927
5843;A5946;64,29000092;13,65670013;3,228090048;-15,46619987;3,439640045;825,4199829;324,9899902
5844;A5947;349,3800049;7,519030094;5,810500145;-11,67109966;-28,34989929;594,8250122;240,0169983
5845;A5948;191,3099976;2,367449999;5,164859772;-4,009389877;-42,86349869;1210,689941;733,3839722
5846;A5949;54,86579895;7,623459816;6,346260071;-11,28240013;-21,11899948;1431,75;554,1790161
5847;A5950;203,9620056;13,47229958;4,080210209;-14,41559982;-7,584139824;590,5410156;452,973999
5848;A5951;214,6950073;3,667649984;6,495359898;-10,75329971;-8,055089951;1062,069946;189,802002
5849;A5952;178,6679993;9,891300201;4,326950073;-13,6480999;-5,300779819;573,9509888;805,440979
5850;A5953;164,3580017;6,008220196;4,353350163;-12,9382;-11,58300018;404,1960144;1102,050049
5851;A5954;149,0359955;2,706809998;4,593820095;-11,7322998;-35,69369888;396,2099915;1170,119995
5852;A5955;242,8789978;10,57820034;2,901180029;-15,83100033;4,358540058;2518,73999;319,1180115
5853;A5956;276,3399963;4,199240208;10,96749973;-1,016549945;-35,21530151;2246,830078;288,0100098
5854;A5957;250,345993;6,873030186;5,473680019;-10,95600033;-5,583519936;2230,459961;414,5379944
5855;A5958;90;3,248440027;2,494910002;-8,092089653;0,315818012;2109,850098;1085,689941
5856;A5959;167,470993;4,275080204;3,643919945;-5,732309818;-22,46879959;1568,77002;961,2080078
5857;A5960;116,5650024;3,113300085;8,347379684;-8,855560303;-4,313660145;1899,780029;1105,949951
5858;A5961;92,3859024;11,02120018;4,014430046;-14,23069954;-11,41250038;4031,98999;2241,51001
5859;A5962;83,65979767;4,199240208;10,51140022;-0,519792974;-8,627129555;4685,129883;3047,23999
5860;A5963;63,43489838;4,147890091;8,668479919;-1,713070035;-34,52629852;4774,919922;3138,330078
5861;A5964;67,61990356;4,262539864;4,902560234;-4,248819828;-20,73159981;5800,930176;3320
5862;A5965;270,9089966;14,32909966;2,453190088;-16,12229919;-18,19510078;2616,580078;2266,600098
5863;A5966;119,7450027;7,448560238;1,737599969;-17,87719917;1,219810009;3393,540039;191,1529999
5864;A5967;133,4089966;11,66639996;3,674479961;-14,37860012;-3,57288003;4657,52002;121,5449982
5865;A5968;176,9869995;4,410699844;3,703779936;-14,10219955;-14,05550003;4656,180176;207,2830048
5866;A5969;250,7689972;10,46049976;3,098530054;-15,38689995;7,649209976;4852,640137;202,7649994
5867;A5970;242,5709991;19,84110069;3,155289888;-15,22049999;-8,218429565;5945,97998;367,4490051
5868;A5971;250,7100067;9,748680115;4,593579769;-12,88609982;-10,53439999;6208,740234;147,2149963
5869;A5972;182,4199982;16,07139969;2,423010111;-17,07830048;-10,31750011;6174,859863;240,5570068
5870;A5973;351,8699951;4,915309906;14,88000011;-6,792870045;-9,938489914;2766,830078;146,4869995
5871;A5974;171,8699951;1,642019987;0;9,661640167;-48,70159912;2176,340088;490,9440002
5872;A5975;142,4309998;14,89389992;2,696089983;-16,50130081;-1,690819979;1886,650024;845,0960083
5873;A5976;66,03749847;9,074139595;8,140910149;-10,2663002;-52,03829956;3326,25;650,9609985
5874;A5977;31,60750008;7,0553298;2,858769894;-15,31470013;-7,70882988;3211,070068;580,1409912
5875;A5978;45;4,262539864;3,168709993;-7,224599838;-19,60359955;3814,550049;884,7039795
5876;A5979;347,3469849;11,50769997;3,594209909;-14,05729961;4,527709961;3629,469971;1115,290039
5877;A5980;200,5559998;3,962869883;6,46198988;-10,75129986;-5,220860004;2851,48999;1125,439941
5878;A5981;225;5,566810131;3,833489895;-13,80280018;-13,36740017;2844;1216,369995
5879;A5982;66,12470245;15,13300037;2,269540071;-17,25900078;5,251239777;1844,800049;1432,910034
5880;A5983;67,61990356;4,262539864;4,792880058;-11,51809978;-40,97040176;1693,5;1499,869995
5881;A5984;5,710589886;4,658480167;4,401929855;-5,075799942;-21,60099983;1580,48999;1356,449951
5882;A5985;83,99099731;8,805430412;3,574310064;-14,51679993;-23,1576004;682,8259888;431,7780151
5883;A5986;298,1419983;11,18290043;6,893949986;-11,50860023;-20,41360092;663,2009888;303,9679871
5884;A5987;291,3710022;5,717840195;3,090049982;-13,71450043;-14,43519974;437,493988;107,1579971
5885;A5988;94,76360321;11,04909992;8;-10,46500015;-66,46679688;394,6159973;65,26670074
5886;A5989;0;4,173649788;3,808690071;-13,12889957;0,049591798;718,460022;638,4450073
5887;A5990;137,8619995;6,549409866;4,590549946;-13,01970005;-9,022859573;652,4039917;552,5579834
5888;A5991;79,82450104;9,125729561;4,197780132;-13,68939972;0,401315004;677,0150146;722,0460205
5889;A5992;157,8339996;6,740799904;4,460690022;-13,53320026;0,027321801;524,8560181;697,6640015
5890;A5993;34,69520187;7,305500031;1,911010027;-17,41090012;-38,4056015;574,2080078;578,4000244
5891;A5994;284,0360107;3,82517004;4,305309772;-12,75209999;-6,320559978;574,1400146;670,1630249
5892;A5995;330,9450073;4,77188015;2,736680031;-14,91250038;-28,60860062;466,3099976;495,5029907
5893;A5996;108,4349976;2,202519894;3,749910116;-12,05609989;-12,86050034;423,3190002;384,3619995
5894;A5997;199,026001;13,96730042;8,25537014;-9,719140053;-57,06779861;265,6579895;498,42099
5895;A5998;49,39870071;8,503089905;7,307179928;-11,08349991;0,829943001;295,0190125;296,1950073
5896;A5999;79,50849915;6,352039814;4,081369877;-13,01659966;-6,562650204;295,7019958;799,2810059
5897;A6000;180;4,6354599;6,731210232;-10,73970032;-12,61970043;426,1669922;1198,75
5898;A6001;218,4179993;8,533840179;2,802340031;-15,73340034;2,004729986;202,1929932;707,7839966
5899;A6002;0;2,785170078;5,983200073;-10,87119961;-6,012360096;1566,930054;919,2399902
5900;A6003;56,30989838;3,346179962;4,961969852;-4,263659954;-25,67569923;1244,73999;1516,130005
5901;A6004;56,30989838;3,346179962;3,854059935;-11,90929985;-1,60879004;1341,140015;1342,76001
5902;A6005;105,9449997;6,732940197;3,666909933;-14,12300014;-17,17399979;1748,939941;408,3370056
5903;A6006;158,1990051;2,500149965;6,381740093;-10,54609966;-9,283340454;2454,860107;318,6860046
5904;A6007;277,5950012;6,995110035;3,546770096;-14,12629986;-3,981240034;2356,25;215,1170044
5905;A6008;32,90520096;9,323459625;3,02602005;-15,31830025;-1,942800045;2463,120117;393,5799866
5906;A6009;84,09390259;6,740799904;2,299700022;-16,60960007;-2,705060005;1792,109985;354,1470032
5907;A6010;54,46229935;1,997339964;9,200940132;-1,17039001;-11,56410027;1193,52002;950,5839844
5908;A6011;271,7359924;14,98620033;1,740560055;-18,89959908;8,733139992;1528,709961;623,7020264
5909;A6012;51,1155014;9,171330452;3,583739996;-14,61439991;-6,206799984;1197,609985;957,3850098
5910;A6013;142,5950012;4,958600044;3,953350067;-5,334829807;-10,15750027;255,822998;2141,659912
5911;A6014;51,17020035;12,04450035;4,004300117;-14,3380003;-12,49880028;386,8210144;1938,060059
5912;A6015;16,38949966;4,108960152;5,09800005;-4,063419819;-38,84410095;238,0820007;1506,890015
5913;A6016;96,7661972;13,54269981;2,925760031;-15,88399982;-5,505350113;329,4249878;1467,930054
5914;A6017;96,34020233;2,102440119;4,019710064;-5,253009796;-8,89923954;159,2980042;2135,649902
5915;A6018;338,9620056;3,231859922;3,29895997;-7,023439884;-71,18219757;818,9530029;769,697998
5916;A6019;336,0379944;4,565700054;5,868209839;-9,798749924;-22,37070084;747,5780029;835,9310303
5917;A6020;158,1990051;4,990809917;3,664969921;-5,772819996;1,661139965;950,177002;635,8430176
5918;A6021;115,3460007;9,673839569;3,225670099;-14,08059978;-1,097959995;134,8580017;1585,030029
5919;A6022;35,53770065;3,989840031;5,176459789;-11,82989979;-19,5048008;943,0369873;657,8319702
5920;A6023;96,34020233;2,102440119;4,409309864;-4,21476984;-48,30099869;717,5859985;1173,920044
5921;A6024;229,9700012;7,540040016;4,39387989;-13,1164999;-7,244579792;1313;293,927002
5922;A6025;183,8139954;3,487620115;2,633949995;-8,531720161;-3,129300117;1684,869995;152,4340057
5923;A6026;59,03620148;1,354159951;5,241680145;-4,206860065;-0,862679005;1498,949951;288,1409912
5924;A6027;45;5,566810131;5,406420231;-11,95860004;-11,74170017;2018,569946;609,0819702
5925;A6028;59,9314003;5,086190224;3,708169937;-13,87460041;2,176160097;1790,5;534,4039917
5926;A6029;84,03549957;15,27499962;2,549989939;-16,87560081;-2,714930058;1692,680054;615,1140137
5927;A6030;79,99199677;4,003250122;6,016759872;-11,07769966;-9,700659752;1609,329956;385,7659912
5928;A6031;88,72699738;10,34140015;4,04279995;-13,88140011;-8,115880013;1882,790039;371,394989
5929;A6032;25,70999908;6,926710129;3,754849911;-14,13729954;-10,19769955;1770,849976;560,40802
5930;A6033;166,3289948;8,775690079;3,612260103;-5,834390163;-34,38729858;3568,27002;717,5540161
5931;A6034;203,1990051;5,291880131;13,16650009;-0,098474801;-21,26950073;5151,669922;255,5700073
5932;A6035;108,4349976;8,026949883;2,340500116;-15,0848999;-15,04669952;8856,990234;1589,069946
5933;A6036;26,56509972;2,076669931;1,44137001;-11,58749962;-9,979060173;9130,769531;1691,839966
5934;A6037;151,8209991;14,44279957;3,633650064;-14,99510002;-10,15929985;9421,990234;2163,52002
5935;A6038;351,8699951;3,281349897;3,581899881;-6,765900135;-12,22560024;9581,700195;1853,800049
5936;A6039;315;6,541309834;3,132240057;-14,71860027;-9,692540169;9612,580078;1646,400024
5937;A6040;81,86990356;6,541309834;1,825440049;-10,50030041;-2,062139988;9291,549805;1588,160034
5938;A6041;75,96379852;5,72713995;2,657350063;-13,73840046;-15,50549984;9208,339844;1916,73999
5939;A6042;126,0270004;6,293270111;2,938030005;-13,27009964;-12,0880003;8516,610352;721,6630249
5940;A6043;257,276001;7,34153986;3,063709974;-13,75769997;-4,583030224;8429,419922;576,6929932
